hospital_code;diag_code;drug_code;patient_count;is_suppressed
065/100186;C34.0;05909991444167;;true
065/100186;C34.0;05909990662753;;true
065/100186;C34.0;05909990874408;;true
065/100186;C34.0;05055565713853;;true
065/100186;C34.0;05909990055234;;true
065/100186;C34.0;05909991444181;;true
065/100186;C34.0;05907464420700;;true
065/100186;C34.0;05909990744510;;true
065/100186;C34.0;05000456031493;;true
065/100186;C34.0;05909991444174;;true
065/100186;C34.1;05000456031493;;true
065/100186;C34.1;05055565713846;;true
065/100186;C34.1;05909990894772;;true
065/100186;C34.1;05901549325126;;true
065/100186;C34.1;05909990871049;;true
065/100186;C34.1;05909990874408;;true
065/100186;C34.1;05909990662753;;true
065/100186;C34.1;05909990958504;;true
065/100186;C34.1;05907464420700;;true
065/100186;C34.1;05909990850280;;true
065/100186;C34.1;05909990055234;5;false
065/100186;C34.1;05907464420755;;true
065/100186;C34.1;05909991400576;;true
065/100186;C34.2;05909991314446;;true
065/100186;C34.2;05909990958535;;true
065/100186;C34.2;05909991412715;;true
065/100186;C34.2;05055565713853;;true
065/100186;C34.2;05909990874408;;true
065/100186;C34.2;05907464420700;;true
065/100186;C34.2;05909990055234;;true
065/100186;C34.2;05909991314439;;true
065/100186;C34.2;05909990662753;;true
065/100186;C34.2;05000456031493;;true
065/100186;C34.3;05907464420700;;true
065/100186;C34.3;05909990055234;;true
065/100186;C34.3;05909991314446;;true
065/100186;C34.3;05909991246563;;true
065/100186;C34.3;05909990958535;;true
065/100186;C34.3;05901549325126;;true
065/100186;C34.3;05000456031493;;true
065/100186;C34.3;05909991314439;;true
065/100186;C34.8;05909991314446;;true
065/100186;C34.8;05909990894772;;true
065/100186;C34.8;05055565713846;5;false
065/100186;C34.8;05909990948994;5;false
065/100186;C34.8;05907464420755;13;false
065/100186;C34.8;05902768001167;;true
065/100186;C34.8;05909991444181;9;false
065/100186;C34.8;05909990669493;;true
065/100186;C34.8;05909991220501;8;false
065/100186;C34.8;05909991412715;6;false
065/100186;C34.8;05909991228392;12;false
065/100186;C34.8;05909990776313;17;false
065/100186;C34.8;05909990662753;38;false
065/100186;C34.8;05055565713853;9;false
065/100186;C34.8;05909991220518;8;false
065/100186;C34.8;05055565768976;6;false
065/100186;C34.8;07613326024624;;true
065/100186;C34.8;05909991246563;5;false
065/100186;C34.8;05909991400576;;true
065/100186;C34.8;05909990838745;;true
065/100186;C34.8;05909991402389;10;false
065/100186;C34.8;05909991314439;;true
065/100186;C34.8;05909991444174;11;false
065/100186;C34.8;05909990945115;;true
065/100186;C34.8;05055565768969;14;false
065/100186;C34.8;05907464420700;59;false
065/100186;C34.8;05901549325126;31;false
065/100186;C34.8;05909991083434;;true
065/100186;C34.8;05909990240913;;true
065/100186;C34.8;05909990777020;;true
065/100186;C34.8;05909990055234;52;false
065/100186;C34.8;05902768001143;;true
065/100186;C34.8;05000456012065;6;false
065/100186;C34.8;05909990850280;;true
065/100186;C34.8;05909990872442;;true
065/100186;C34.8;05909990838769;;true
065/100186;C34.8;05909990744510;;true
065/100186;C34.8;05909991444167;12;false
065/100186;C34.8;05909991083397;;true
065/100186;C34.8;05055565768952;13;false
065/100186;C34.8;05000456031493;9;false
065/100186;C34.8;05909990958535;9;false
065/100186;C34.8;05909990614844;;true
065/100186;C34.8;05909990241019;;true
065/100186;C34.8;05055565748640;5;false
065/100186;C34.8;05909991352547;;true
065/100186;C34.8;05909990874408;14;false
065/100186;C34.8;05909990871049;;true
065/100186;C34.8;05909991402365;;true
065/100186;C34.8;05000456012058;;true
065/100186;C34.9;05909990894772;8;false
065/100186;C34.9;05909991352547;;true
065/100186;C34.9;05909990669493;;true
065/100186;C34.9;05909990874408;24;false
065/100186;C34.9;05909990838769;6;false
065/100186;C34.9;05909990872442;;true
065/100186;C34.9;05055565713853;12;false
065/100186;C34.9;05055565768952;6;false
065/100186;C34.9;05907464420700;59;false
065/100186;C34.9;05909991220518;;true
065/100186;C34.9;05909991412715;11;false
065/100186;C34.9;05909991402365;;true
065/100186;C34.9;05055565748640;9;false
065/100186;C34.9;05909991220501;;true
065/100186;C34.9;05909990614844;;true
065/100186;C34.9;05909991314446;7;false
065/100186;C34.9;05055565768969;7;false
065/100186;C34.9;05909991444174;10;false
065/100186;C34.9;05055565768976;;true
065/100186;C34.9;05055565713846;;true
065/100186;C34.9;05901549325126;18;false
065/100186;C34.9;05000456031493;15;false
065/100186;C34.9;05909991444181;7;false
065/100186;C34.9;05909990055234;69;false
065/100186;C34.9;05909990240913;;true
065/100186;C34.9;05909990739035;;true
065/100186;C34.9;05902768001167;;true
065/100186;C34.9;05909990958535;19;false
065/100186;C34.9;05909990776313;22;false
065/100186;C34.9;05909990662753;48;false
065/100186;C34.9;05909990945016;;true
065/100186;C34.9;05909991400576;7;false
065/100186;C34.9;05909991083434;;true
065/100186;C34.9;05909990945115;;true
065/100186;C34.9;05909990838745;;true
065/100186;C34.9;05909991246563;7;false
065/100186;C34.9;05909991444167;10;false
065/100186;C34.9;05909990744510;;true
065/100186;C34.9;05907464420755;13;false
065/100186;C34.9;05909990241019;;true
065/100186;C34.9;05909991314439;7;false
065/100186;C34.9;05909991402389;7;false
065/100186;C38.2;05909990055234;;true
065/100186;C38.2;05909990776313;;true
065/100186;C38.2;05907464420700;;true
065/100186;C38.2;05907464420755;;true
065/100186;C38.2;05909991412715;;true
065/100186;C38.2;05909990958535;;true
065/100186;C38.3;05909990055234;;true
065/100186;C38.3;05907464420700;;true
065/100186;C38.3;05909990240913;;true
065/100186;C38.3;05909990669493;;true
065/100186;C38.3;05909990874408;;true
065/100186;C38.3;05909990614844;;true
065/100186;C38.3;05909990241019;;true
065/100186;C38.3;05909990662753;;true
065/100186;C38.3;05055565748640;;true
065/100186;C38.3;05907464420755;;true
065/100186;C41.4;05909990241217;;true
065/100186;C41.4;05909990055234;;true
065/100186;C41.4;05055565748640;;true
065/100186;C41.4;05909990265831;;true
065/100186;C41.4;05907464420700;;true
065/100186;C43;05909991078645;;true
065/100186;C43;05909991141851;;true
065/100186;C43;03573994003946;;true
065/100186;C43;03573994003922;;true
065/100186;C43.3;05901549325126;;true
065/100186;C43.5;05909991220518;;true
065/100186;C43.5;05909991220501;;true
065/100186;C43.6;05909991220501;;true
065/100186;C43.6;05909991220518;;true
065/100186;C43.7;05909991412715;;true
065/100186;C43.7;05909990055234;;true
065/100186;C43.7;05909990958535;;true
065/100186;C43.7;05909990776313;;true
065/100186;C43.7;05907464420700;;true
065/100186;C43.7;05909991352547;;true
065/100186;C43.8;05909991029708;;true
065/100186;C43.8;05901549325126;;true
065/100186;C43.8;05909990872459;;true
065/100186;C43.8;05907464420700;5;false
065/100186;C43.8;05909991141813;;true
065/100186;C43.8;03573994003922;;true
065/100186;C43.8;05909990872442;;true
065/100186;C43.8;05909991220518;10;false
065/100186;C43.8;05909991141851;;true
065/100186;C43.8;05909991078591;;true
065/100186;C43.8;05909990055234;;true
065/100186;C43.8;05055565713846;;true
065/100186;C43.8;03573994003946;;true
065/100186;C43.8;05909991029609;;true
065/100186;C43.8;05909991029500;;true
065/100186;C43.8;05909991220501;11;false
065/100186;C43.8;05909991078645;;true
065/100186;C43.9;05909991029609;;true
065/100186;C43.9;05909990946983;;true
065/100186;C43.9;05909991220501;8;false
065/100186;C43.9;05909991029708;;true
065/100186;C43.9;05909990739035;;true
065/100186;C43.9;05909990776313;;true
065/100186;C43.9;05909991078645;;true
065/100186;C43.9;05909990872442;;true
065/100186;C43.9;05909991220518;6;false
065/100186;C43.9;05909991412715;;true
065/100186;C43.9;05055565748640;;true
065/100186;C43.9;05907464420700;;true
065/100186;C43.9;05909990669493;;true
065/100186;C43.9;05901549325126;;true
065/100186;C43.9;05909990055234;;true
065/100186;C43.9;05909991141851;;true
065/100186;C43.9;05909990958535;;true
065/100186;C43.9;05909990872459;;true
065/100186;C45.0;05909990958535;;true
065/100186;C45.0;05909990055234;7;false
065/100186;C45.0;05055565748640;;true
065/100186;C45.0;05909991220501;;true
065/100186;C45.0;05909991444167;;true
065/100186;C45.0;05909991412715;;true
065/100186;C45.0;05055565768969;;true
065/100186;C45.0;05909991402389;;true
065/100186;C45.0;05055565768952;;true
065/100186;C45.0;05909990662753;;true
065/100186;C45.0;05909990872442;;true
065/100186;C45.0;05907464420700;7;false
065/100186;C45.0;05909991220518;;true
065/100186;C45.0;05909991444181;;true
065/100186;C45.0;05909990614844;;true
065/100186;C45.0;05909990871049;;true
065/100186;C45.0;05055565768976;;true
065/100186;C45.0;05909991352547;;true
065/100186;C45.0;05909991444174;;true
065/100186;C45.9;05909991444181;;true
065/100186;C45.9;05055565748640;;true
065/100186;C45.9;05909991400576;;true
065/100186;C45.9;05909991444174;;true
065/100186;C45.9;05909990872459;;true
065/100186;C45.9;05055565768952;;true
065/100186;C45.9;05907464420700;6;false
065/100186;C45.9;05909990871049;;true
065/100186;C45.9;05909990958535;;true
065/100186;C45.9;05909991352547;;true
065/100186;C45.9;05909991220518;;true
065/100186;C45.9;05909990055234;6;false
065/100186;C45.9;05055565768969;;true
065/100186;C45.9;05909991412715;;true
065/100186;C45.9;05909990872442;;true
065/100186;C45.9;05909990662753;;true
065/100186;C45.9;05909991444167;;true
065/100186;C45.9;05909991220501;;true
065/100186;C45.9;05055565713846;;true
065/100186;C45.9;05055565713853;;true
065/100186;C45.9;05909990614844;;true
065/100186;C48.8;05909990726950;;true
065/100186;C48.8;05909990796946;;true
065/100186;C48.8;05907464420700;;true
065/100186;C48.8;05909990055234;;true
065/100186;C49;05909990764907;;true
065/100186;C49.0;05909990055234;;true
065/100186;C49.0;05907464420755;;true
065/100186;C49.0;05909990874408;;true
065/100186;C49.0;05907464420700;;true
065/100186;C49.1;05909990055234;;true
065/100186;C49.1;05907464420700;;true
065/100186;C49.1;05909990871049;;true
065/100186;C49.1;05909990850280;;true
065/100186;C49.1;05907464420755;;true
065/100186;C49.2;05909990871049;;true
065/100186;C49.2;05909991228392;;true
065/100186;C49.2;05909990850280;;true
065/100186;C49.2;05907464420755;;true
065/100186;C49.2;05909990764907;;true
065/100186;C49.2;05907464420700;;true
065/100186;C49.2;05909990055234;;true
065/100186;C49.5;05909990635184;;true
065/100186;C49.5;05907464420700;5;false
065/100186;C49.5;05909990614844;;true
065/100186;C49.5;05909990850280;;true
065/100186;C49.5;05907464420755;;true
065/100186;C49.5;05909990777020;;true
065/100186;C49.5;05909990241118;;true
065/100186;C49.5;05055565748640;;true
065/100186;C49.5;05909990871049;;true
065/100186;C49.5;05909990055234;5;false
065/100186;C49.5;05909990948994;;true
065/100186;C49.5;05909990635177;;true
065/100186;C49.5;05909990241217;;true
065/100186;C49.5;05909990265831;;true
065/100186;C49.6;05909990662753;;true
065/100186;C49.6;05909990874408;;true
065/100186;C49.6;05909990055234;;true
065/100186;C49.6;05055565713853;;true
065/100186;C49.6;05909990744510;;true
065/100186;C49.8;05909990614844;;true
065/100186;C49.8;05907464420700;;true
065/100186;C49.8;05909991029500;;true
065/100186;C49.8;05055565748640;;true
065/100186;C49.8;05909991029708;;true
065/100186;C49.8;05909990871049;;true
065/100186;C49.8;05909991029609;;true
065/100186;C49.8;05909990055234;;true
065/100186;C49.9;05909990614844;;true
065/100186;C49.9;05909990241118;;true
065/100186;C49.9;05909991029609;;true
065/100186;C49.9;05907464420700;;true
065/100186;C49.9;05909990055234;;true
065/100186;C49.9;05907464420755;;true
065/100186;C49.9;05909990265831;;true
065/100186;C49.9;05055565713853;;true
065/100186;C49.9;05909990241217;;true
065/100186;C49.9;05909991029500;;true
065/100186;C49.9;05909991029708;;true
065/100186;C49.9;05055565748640;;true
065/100186;C50;05415062353691;;true
065/100186;C50;05909991004736;;true
065/100186;C50;05902020241737;;true
065/100186;C50;05415062353684;;true
065/100186;C50.0;05909991228392;5;false
065/100186;C50.1;05909991246563;;true
065/100186;C50.1;05909990777020;;true
065/100186;C50.1;05909990240913;;true
065/100186;C50.1;05909990614844;;true
065/100186;C50.1;05055565766378;;true
065/100186;C50.1;05055565748640;;true
065/100186;C50.1;05907464420700;;true
065/100186;C50.1;05909990241019;;true
065/100186;C50.1;05909991228392;;true
065/100186;C50.1;05909990055234;;true
065/100186;C50.1;05909990850280;;true
065/100186;C50.1;05909990874408;;true
065/100186;C50.1;05907464420755;;true
065/100186;C50.2;05907464420755;;true
065/100186;C50.2;05909990662753;;true
065/100186;C50.2;05902768001006;;true
065/100186;C50.2;05902768001037;;true
065/100186;C50.2;05909990850280;;true
065/100186;C50.2;05909990055234;;true
065/100186;C50.2;05909991228392;;true
065/100186;C50.3;05909991228392;;true
065/100186;C50.4;05909990614844;;true
065/100186;C50.4;05909990948994;5;false
065/100186;C50.4;05909990662753;;true
065/100186;C50.4;05909990241019;;true
065/100186;C50.4;05902768001037;;true
065/100186;C50.4;05055565766378;;true
065/100186;C50.4;05909990777020;;true
065/100186;C50.4;05902768001044;;true
065/100186;C50.4;05907464420755;;true
065/100186;C50.4;05907464420700;;true
065/100186;C50.4;05909990874408;;true
065/100186;C50.4;05909990055234;;true
065/100186;C50.4;05909990240913;;true
065/100186;C50.4;05909991228392;14;false
065/100186;C50.4;05909990850280;;true
065/100186;C50.4;05909991246563;;true
065/100186;C50.4;05055565748640;;true
065/100186;C50.5;05902768001044;;true
065/100186;C50.5;05909991228392;;true
065/100186;C50.5;05902768001051;;true
065/100186;C50.8;05391507146816;;true
065/100186;C50.8;05909991228392;44;false
065/100186;C50.8;05909990240913;6;false
065/100186;C50.8;05014602500993;;true
065/100186;C50.8;05909990983018;;true
065/100186;C50.8;05909991246563;;true
065/100186;C50.8;05901549325126;;true
065/100186;C50.8;05902768001051;6;false
065/100186;C50.8;07613421024826;;true
065/100186;C50.8;05415062353691;17;false
065/100186;C50.8;05909990850280;10;false
065/100186;C50.8;05909990241019;6;false
065/100186;C50.8;05909991004699;;true
065/100186;C50.8;05901797710415;8;false
065/100186;C50.8;05909991402365;;true
065/100186;C50.8;05909990336258;;true
065/100186;C50.8;05907464420755;13;false
065/100186;C50.8;04260161043629;5;false
065/100186;C50.8;05909990777020;;true
065/100186;C50.8;05909991336769;17;false
065/100186;C50.8;05055565781623;;true
065/100186;C50.8;05902768001006;14;false
065/100186;C50.8;05909990213559;;true
065/100186;C50.8;05055565713853;;true
065/100186;C50.8;05909990945115;;true
065/100186;C50.8;05909990874408;5;false
065/100186;C50.8;05907464420700;24;false
065/100186;C50.8;05014602500986;;true
065/100186;C50.8;05415062353677;6;false
065/100186;C50.8;05909990662753;9;false
065/100186;C50.8;05902768001044;6;false
065/100186;C50.8;05415062353684;12;false
065/100186;C50.8;05909990614844;5;false
065/100186;C50.8;05902020241737;7;false
065/100186;C50.8;05909990333936;;true
065/100186;C50.8;05055565766378;12;false
065/100186;C50.8;05909990055234;26;false
065/100186;C50.8;05909990945016;;true
065/100186;C50.8;05415062348826;;true
065/100186;C50.8;05000456031318;;true
065/100186;C50.8;05909991402389;5;false
065/100186;C50.8;05909990948994;19;false
065/100186;C50.8;05909990739035;;true
065/100186;C50.8;05909991411022;33;false
065/100186;C50.8;05055565748640;;true
065/100186;C50.8;05902768001037;8;false
065/100186;C50.8;05909990871049;;true
065/100186;C50.8;05415062348789;;true
065/100186;C50.9;05902768001044;11;false
065/100186;C50.9;05055565748640;46;false
065/100186;C50.9;05901571320632;;true
065/100186;C50.9;05909990336258;;true
065/100186;C50.9;05902020241737;;true
065/100186;C50.9;05909990450633;;true
065/100186;C50.9;05909990726950;;true
065/100186;C50.9;05909991004699;6;false
065/100186;C50.9;05907464420755;85;false
065/100186;C50.9;05909991336769;;true
065/100186;C50.9;05909990241019;48;false
065/100186;C50.9;05909991228392;172;false
065/100186;C50.9;05909990614844;45;false
065/100186;C50.9;05000456031318;;true
065/100186;C50.9;05909990777020;15;false
065/100186;C50.9;05909990948994;46;false
065/100186;C50.9;05415062353691;;true
065/100186;C50.9;05909990662753;41;false
065/100186;C50.9;05909991004736;;true
065/100186;C50.9;05909991411022;;true
065/100186;C50.9;05901797710415;7;false
065/100186;C50.9;05909990796946;;true
065/100186;C50.9;05909991246563;45;false
065/100186;C50.9;05055565766378;18;false
065/100186;C50.9;05909991402389;;true
065/100186;C50.9;05909990945016;;true
065/100186;C50.9;05902768001051;10;false
065/100186;C50.9;05902768001037;21;false
065/100186;C50.9;05902768001006;15;false
065/100186;C50.9;05909990055234;86;false
065/100186;C50.9;05909990648825;;true
065/100186;C50.9;05909990874408;37;false
065/100186;C50.9;05901549325126;8;false
065/100186;C50.9;05909990240913;39;false
065/100186;C50.9;05909990850280;50;false
065/100186;C50.9;05909991402365;;true
065/100186;C50.9;05909990726943;;true
065/100186;C50.9;05907464420700;48;false
065/100186;C52;05909990450633;;true
065/100186;C52;05909990336258;;true
065/100186;C52;05909990744510;;true
065/100186;C52;05909990055234;;true
065/100186;C52;05055565713853;;true
065/100186;C52;05909990958535;;true
065/100186;C53.0;05909990958535;;true
065/100186;C53.0;05909990744510;;true
065/100186;C53.0;05907464420755;;true
065/100186;C53.0;05909990662753;;true
065/100186;C53.0;05909990874408;;true
065/100186;C53.0;05909990055234;;true
065/100186;C53.0;05055565713853;;true
065/100186;C53.8;05909991228392;;true
065/100186;C53.8;05055565713846;;true
065/100186;C53.8;05901797710989;;true
065/100186;C53.8;05909991400576;;true
065/100186;C53.8;05909990894772;;true
065/100186;C53.8;05901549325126;;true
065/100186;C53.8;05909991352547;;true
065/100186;C53.8;05907464420755;7;false
065/100186;C53.8;05909991451349;;true
065/100186;C53.8;05909990744510;7;false
065/100186;C53.8;05907464420700;6;false
065/100186;C53.8;05909990984756;;true
065/100186;C53.8;05055565748640;;true
065/100186;C53.8;05909991451332;;true
065/100186;C53.8;05909990958535;9;false
065/100186;C53.8;05909990055234;17;false
065/100186;C53.8;05909990874408;8;false
065/100186;C53.8;05909990662753;8;false
065/100186;C53.8;05909990739035;;true
065/100186;C53.8;05055565713853;;true
065/100186;C53.8;05996537008044;;true
065/100186;C53.8;05909991412715;;true
065/100186;C53.8;05909990336258;;true
065/100186;C53.8;05901797710972;;true
065/100186;C53.9;05909990662753;8;false
065/100186;C53.9;05055565713846;;true
065/100186;C53.9;05907464420700;8;false
065/100186;C53.9;05909990055234;9;false
065/100186;C53.9;05909990648825;;true
065/100186;C53.9;05909991451332;;true
065/100186;C53.9;05909990336258;;true
065/100186;C53.9;05907464420755;8;false
065/100186;C53.9;05909991451349;;true
065/100186;C53.9;05909990838769;;true
065/100186;C53.9;05055565713853;;true
065/100186;C53.9;05909990874408;8;false
065/100186;C53.9;05909990894772;;true
065/100186;C53.9;05055565748640;;true
065/100186;C53.9;05909990838745;;true
065/100186;C53.9;05901549325126;;true
065/100186;C54.1;05907464420755;;true
065/100186;C54.1;05907464420700;;true
065/100186;C54.1;05909990874408;;true
065/100186;C54.1;05909990055234;;true
065/100186;C54.1;05909990662753;;true
065/100186;C54.2;05909990662753;;true
065/100186;C54.2;05909990744510;;true
065/100186;C54.2;05909990055234;5;false
065/100186;C54.2;05909990958535;5;false
065/100186;C54.2;05909990874408;;true
065/100186;C54.2;05055565713853;;true
065/100186;C54.2;05909990894772;;true
065/100186;C54.2;05907464420755;;true
065/100186;C54.2;05909990838769;;true
065/100186;C54.2;05907464420700;;true
065/100186;C54.8;05055565713853;;true
065/100186;C54.8;05055565748640;;true
065/100186;C54.8;05909990874408;7;false
065/100186;C54.8;05909991029609;;true
065/100186;C54.8;05909990662753;8;false
065/100186;C54.8;05909990958535;;true
065/100186;C54.8;05909990948994;;true
065/100186;C54.8;05909990055234;11;false
065/100186;C54.8;05909990946983;;true
065/100186;C54.8;05909990739035;;true
065/100186;C54.8;05909990614844;;true
065/100186;C54.8;05909991029708;;true
065/100186;C54.8;05909990669493;;true
065/100186;C54.8;05909990744510;;true
065/100186;C54.8;05907464420755;8;false
065/100186;C54.8;05907464420700;;true
065/100186;C54.8;05909991228392;;true
065/100186;C54.9;05909990739035;;true
065/100186;C54.9;05909990958535;;true
065/100186;C54.9;05907464420755;10;false
065/100186;C54.9;05909990055234;13;false
065/100186;C54.9;05909990874408;11;false
065/100186;C54.9;05909990662753;11;false
065/100186;C54.9;05907464420700;6;false
065/100186;C54.9;05055565713846;;true
065/100186;C54.9;05055565781623;;true
065/100186;C54.9;05055565748640;;true
065/100186;C56;05909990871049;;true
065/100186;C56;05907464420755;29;false
065/100186;C56;05909990265831;;true
065/100186;C56;05909991451332;12;false
065/100186;C56;05000456031318;8;false
065/100186;C56;05909990241118;;true
065/100186;C56;05055565781623;5;false
065/100186;C56;05909990241217;;true
065/100186;C56;05901797710972;12;false
065/100186;C56;05055565713853;;true
065/100186;C56;05909991425494;;true
065/100186;C56;05909990614844;;true
065/100186;C56;05055565748640;7;false
065/100186;C56;05909990739035;;true
065/100186;C56;05909990662753;31;false
065/100186;C56;05909990983018;;true
065/100186;C56;05996537008044;12;false
065/100186;C56;05909991451349;13;false
065/100186;C56;05000456031325;;true
065/100186;C56;05907464420700;27;false
065/100186;C56;05909991228392;;true
065/100186;C56;05909990984756;;true
065/100186;C56;05055565713846;;true
065/100186;C56;05909990055234;34;false
065/100186;C56;05996537007047;14;false
065/100186;C56;05901797710989;12;false
065/100186;C56;05909990874408;29;false
065/100186;C61;05909991451332;;true
065/100186;C61;05907464420700;7;false
065/100186;C61;05996537007047;;true
065/100186;C61;05909990796151;;true
065/100186;C61;05909990726950;;true
065/100186;C61;05909991412715;;true
065/100186;C61;05909991452735;;true
065/100186;C61;05413868117059;13;false
065/100186;C61;05901797710989;;true
065/100186;C61;05909991246563;;true
065/100186;C61;05909991469610;;true
065/100186;C61;05909990777020;8;false
065/100186;C61;05909990958535;;true
065/100186;C61;05909990739035;;true
065/100186;C61;05909991228392;29;false
065/100186;C61;05909990336258;;true
065/100186;C61;05900411008624;16;false
065/100186;C61;05909990827206;;true
065/100186;C61;05909990851188;15;false
065/100186;C61;05908229303337;;true
065/100186;C61;05909990796168;;true
065/100186;C61;05055565748640;;true
065/100186;C61;05909990850280;20;false
065/100186;C61;05909990744510;;true
065/100186;C61;05055565713853;;true
065/100186;C61;05996537008044;;true
065/100186;C61;05909990055234;29;false
065/100186;C61;05907464420755;24;false
065/100186;C61;05901797710972;;true
065/100186;C61;05909991415242;51;false
065/100186;C61;05909990662753;;true
065/100186;C61;05909990796946;;true
065/100186;C61;05901720140555;19;false
065/100186;C61;05909990776313;;true
065/100186;C61;05995327181615;;true
065/100186;C61;05909990726943;;true
065/100186;C61;05909991458539;;true
065/100186;C61;05909990450633;;true
065/100186;C61;05909990948994;17;false
065/100186;C61;05907626709872;14;false
065/100186;C61;05909991451349;;true
065/100186;C61;05909990648825;;true
065/100186;C62.0;05909990958535;;true
065/100186;C62.0;05909990946983;;true
065/100186;C62.0;05909991412715;;true
065/100186;C62.0;05909990055234;;true
065/100186;C62.0;05907464420700;;true
065/100186;C62.0;05909990776313;;true
065/100186;C62.1;05909990958504;;true
065/100186;C62.1;05909991352547;;true
065/100186;C62.1;05909990776313;;true
065/100186;C62.1;05909991412715;;true
065/100186;C62.1;05909990958535;;true
065/100186;C62.1;05909990055234;;true
065/100186;C62.1;05909990894772;;true
065/100186;C62.1;05907464420700;;true
065/100186;C62.1;05909990946983;;true
065/100186;C62.1;05909990838769;;true
065/100186;C62.9;05909990776313;7;false
065/100186;C62.9;05055565713853;;true
065/100186;C62.9;05907464420755;;true
065/100186;C62.9;05909990055234;8;false
065/100186;C62.9;05909990958535;7;false
065/100186;C62.9;05909991400576;;true
065/100186;C62.9;05909990662753;;true
065/100186;C62.9;05907464420700;8;false
065/100186;C62.9;05909990946983;8;false
065/100186;C62.9;05909991412715;7;false
065/100186;C64;05909991458522;;true
065/100186;C64;05909990055234;;true
065/100186;C64;05909991228392;;true
065/100186;C64;03582186003961;7;false
065/100186;C64;05909991220518;18;false
065/100186;C64;05909990744510;;true
065/100186;C64;05909991469580;;true
065/100186;C64;03582186003954;6;false
065/100186;C64;05909991465643;;true
065/100186;C64;05909991469610;;true
065/100186;C64;05909991458515;;true
065/100186;C64;05055565713846;;true
065/100186;C64;05907464420755;;true
065/100186;C64;03582186003947;;true
065/100186;C64;05995327181592;6;false
065/100186;C64;05909990871049;;true
065/100186;C64;05909991458539;;true
065/100186;C64;05907464420700;;true
065/100186;C64;05909990739035;;true
065/100186;C64;05909991220501;16;false
065/100186;C64;05909990764907;;true
065/100186;C64;05909990872459;;true
065/100186;C64;05995327181608;8;false
065/100186;C64;05909990872442;6;false
065/100186;C64;05901549325126;16;false
065/100186;C64;05995327181615;;true
065/100186;C65;05909990055234;;true
065/100186;C65;05909991400576;;true
065/100186;C65;05907464420755;;true
065/100186;C65;05909991412715;;true
065/100186;C65;05907464420700;;true
065/100186;C65;05055565748640;;true
065/100186;C65;05909990871049;;true
065/100186;C65;05909990958535;;true
065/100186;C65;05909990874408;;true
065/100186;C67.0;05909990958535;;true
065/100186;C67.0;05909990871049;;true
065/100186;C67.0;05907464420700;;true
065/100186;C67.0;05909990055234;;true
065/100186;C67.0;05909990614844;;true
065/100186;C67.0;05909991400576;;true
065/100186;C67.0;05909990333936;;true
065/100186;C67.0;05909991246563;;true
065/100186;C67.8;05909990958535;;true
065/100186;C67.8;05909990894772;;true
065/100186;C67.8;05909991228392;;true
065/100186;C67.8;05909990838769;;true
065/100186;C67.8;05907464420700;6;false
065/100186;C67.8;05909990055234;;true
065/100186;C67.8;05909990948994;;true
065/100186;C67.8;05909991352547;;true
065/100186;C67.8;05909990871049;6;false
065/100186;C67.8;05907464420755;;true
065/100186;C67.8;05909990662753;;true
065/100186;C67.8;05909990874408;;true
065/100186;C67.8;05909991412715;;true
065/100186;C67.8;05055565713853;;true
065/100186;C67.8;05909991400576;;true
065/100186;C67.9;05909991220501;;true
065/100186;C67.9;05909990894772;;true
065/100186;C67.9;05909991220518;;true
065/100186;C67.9;05909990838745;;true
065/100186;C67.9;05909990958504;;true
065/100186;C67.9;05909990662753;;true
065/100186;C67.9;05909991412715;7;false
065/100186;C67.9;05909990055234;16;false
065/100186;C67.9;05909990333936;7;false
065/100186;C67.9;05907464420755;;true
065/100186;C67.9;05909990614844;7;false
065/100186;C67.9;05907464420700;17;false
065/100186;C67.9;05909991352547;;true
065/100186;C67.9;05909990958535;14;false
065/100186;C67.9;05909990871049;9;false
065/100186;C67.9;05909991246563;6;false
065/100186;C67.9;05055565713853;;true
065/100186;C67.9;05909990838769;;true
065/100186;C67.9;05909990874408;;true
065/100186;C71.0;05909991287979;;true
065/100186;C71.0;05909991288006;;true
065/100186;C71.1;05909990726950;;true
065/100186;C71.1;05909990796946;;true
065/100186;C71.1;05055565719343;;true
065/100186;C71.1;05909991287948;;true
065/100186;C71.1;05055565719336;;true
065/100186;C71.1;05909991288006;;true
065/100186;C71.1;05909990055234;;true
065/100186;C71.1;05909990744510;;true
065/100186;C71.1;05909990726943;;true
065/100186;C71.1;05909991287979;;true
065/100186;C71.1;05055565719367;;true
065/100186;C71.2;05055565713853;;true
065/100186;C71.2;05909991287979;;true
065/100186;C71.2;05909991288006;;true
065/100186;C71.2;05055565719367;;true
065/100186;C71.2;05055565719350;;true
065/100186;C71.2;05909990744510;;true
065/100186;C71.2;05909991287948;;true
065/100186;C71.2;05055565719336;;true
065/100186;C71.2;05055565719343;;true
065/100186;C71.3;05909991287979;;true
065/100186;C71.3;05055565719336;;true
065/100186;C71.3;05909991287948;;true
065/100186;C71.3;05909991288006;;true
065/100186;C71.3;05909990744510;;true
065/100186;C71.3;05055565719343;;true
065/100186;C71.9;05055565719336;;true
065/100186;C71.9;05909990958535;;true
065/100186;C71.9;05909990669493;5;false
065/100186;C71.9;05055565748640;;true
065/100186;C71.9;05909991288037;;true
065/100186;C71.9;05055565719343;12;false
